"season","mode","route_or_line","daytype","direction","timeperiod_id","avg_weekday","precision","source"
"Fall 2019","Bus","132","Weekday",0,0,"8.0000000000","High","APC Composite Day"
"Fall 2019","Bus","132","Weekday",1,2,"193.0000000000","High","APC Composite Day"
"Fall 2019","Bus","132","Weekday",1,1,"120.3900000000","High","APC Composite Day"
"Fall 2019","Bus","132","Weekday",1,6,"22.4000000000","High","APC Composite Day"
"Fall 2019","Bus","132","Weekday",1,7,"4.6000000000","High","APC Composite Day"
"Fall 2019","Bus","132","Weekday",1,3,"79.3000000000","High","APC Composite Day"
"Fall 2019","Bus","132","Weekday",1,4,"41.4000000000","High","APC Composite Day"
"Fall 2019","Bus","132","Weekday",1,5,"37.6000000000","High","APC Composite Day"
"Fall 2019","Bus","134","Weekday",0,2,"105.7000000000","High","APC Composite Day"
"Fall 2019","Bus","134","Weekday",0,1,"124.2000000000","High","APC Composite Day"
"Fall 2019","Bus","134","Weekday",0,6,"83.7600000000","High","APC Composite Day"
"Fall 2019","Bus","134","Weekday",0,7,"14.6000000000","High","APC Composite Day"
"Fall 2019","Bus","134","Weekday",0,3,"155.4000000000","High","APC Composite Day"
"Fall 2019","Bus","134","Weekday",0,4,"116.4000000000","High","APC Composite Day"
"Fall 2019","Bus","134","Weekday",0,8,"3.5000000000","High","APC Composite Day"
"Fall 2019","Bus","134","Weekday",0,5,"135.8000000000","High","APC Composite Day"
"Fall 2019","Bus","134","Weekday",0,0,"11.2000000000","High","APC Composite Day"
"Fall 2019","Bus","134","Weekday",1,2,"110.1000000000","High","APC Composite Day"
"Fall 2019","Bus","134","Weekday",1,1,"74.8000000000","High","APC Composite Day"
"Fall 2019","Bus","134","Weekday",1,6,"57.1700000000","High","APC Composite Day"
"Fall 2019","Bus","134","Weekday",1,7,"7.6000000000","High","APC Composite Day"
"Fall 2019","Bus","134","Weekday",1,3,"212.0000000000","High","APC Composite Day"
"Fall 2019","Bus","134","Weekday",1,4,"223.3800000000","High","APC Composite Day"
"Fall 2019","Bus","134","Weekday",1,8,"2.7000000000","High","APC Composite Day"
"Fall 2019","Bus","134","Weekday",1,5,"127.1000000000","High","APC Composite Day"
"Fall 2019","Bus","134","Weekday",1,0,"24.0000000000","High","APC Composite Day"
"Fall 2019","Bus","136","Weekday",0,2,"53.1600000000","High","APC Composite Day"
"Fall 2019","Bus","136","Weekday",0,1,"24.3000000000","High","APC Composite Day"
"Fall 2019","Bus","136","Weekday",0,6,"47.4000000000","High","APC Composite Day"
"Fall 2019","Bus","136","Weekday",0,3,"80.5600000000","High","APC Composite Day"
"Fall 2019","Bus","136","Weekday",0,4,"60.5000000000","High","APC Composite Day"
"Fall 2019","Bus","136","Weekday",0,5,"150.5700000000","High","APC Composite Day"
"Fall 2019","Bus","136","Weekday",0,0,"5.9000000000","High","APC Composite Day"
"Fall 2019","Bus","136","Weekday",1,2,"261.2800000000","High","APC Composite Day"
"Fall 2019","Bus","136","Weekday",1,1,"92.3000000000","High","APC Composite Day"
"Fall 2019","Bus","136","Weekday",1,6,"26.6000000000","High","APC Composite Day"
"Fall 2019","Bus","136","Weekday",1,3,"81.5600000000","High","APC Composite Day"
"Fall 2019","Bus","136","Weekday",1,4,"66.3000000000","High","APC Composite Day"
"Fall 2019","Bus","136","Weekday",1,5,"58.1700000000","High","APC Composite Day"
"Fall 2019","Bus","136","Weekday",1,0,"38.8000000000","High","APC Composite Day"
"Fall 2019","Bus","137","Weekday",0,2,"86.6000000000","High","APC Composite Day"
"Fall 2019","Bus","137","Weekday",0,1,"34.2000000000","High","APC Composite Day"
"Fall 2019","Bus","137","Weekday",0,6,"61.2900000000","High","APC Composite Day"
"Fall 2019","Bus","137","Weekday",0,3,"102.0800000000","High","APC Composite Day"
"Fall 2019","Bus","137","Weekday",0,4,"73.0000000000","High","APC Composite Day"
"Fall 2019","Bus","137","Weekday",0,5,"148.6800000000","High","APC Composite Day"
"Fall 2019","Bus","137","Weekday",1,2,"102.3600000000","High","APC Composite Day"
"Fall 2019","Bus","137","Weekday",1,1,"82.6000000000","High","APC Composite Day"
"Fall 2019","Bus","137","Weekday",1,6,"11.2000000000","High","APC Composite Day"
"Fall 2019","Bus","137","Weekday",1,7,"10.0000000000","High","APC Composite Day"
"Fall 2019","Bus","137","Weekday",1,3,"125.1000000000","High","APC Composite Day"
"Fall 2019","Bus","137","Weekday",1,4,"68.1000000000","High","APC Composite Day"
"Fall 2019","Bus","137","Weekday",1,5,"37.7000000000","High","APC Composite Day"
"Fall 2019","Bus","170","Weekday",0,1,"44.1000000000","High","APC Composite Day"
"Fall 2019","Bus","170","Weekday",1,4,"35.9000000000","High","APC Composite Day"
"Fall 2019","Bus","170","Weekday",1,5,"23.8000000000","High","APC Composite Day"
"Fall 2019","Bus","171","Weekday",0,0,"23.5000000000","High","APC Composite Day"
"Fall 2019","Bus","201","Weekday",0,2,"61.7200000000","High","APC Composite Day"
"Fall 2019","Bus","201","Weekday",0,1,"8.6000000000","High","APC Composite Day"
"Fall 2019","Bus","201","Weekday",0,6,"57.9000000000","High","APC Composite Day"
"Fall 2019","Bus","201","Weekday",0,7,"19.2400000000","High","APC Composite Day"
"Fall 2019","Bus","201","Weekday",0,3,"50.0800000000","High","APC Composite Day"
"Fall 2019","Bus","201","Weekday",0,4,"48.9100000000","High","APC Composite Day"
"Fall 2019","Bus","201","Weekday",0,8,"2.5000000000","High","APC Composite Day"
"Fall 2019","Bus","201","Weekday",0,5,"37.6400000000","High","APC Composite Day"
"Fall 2019","Bus","201","Weekday",0,0,"5.4000000000","High","APC Composite Day"
"Fall 2019","Bus","201","Weekday",1,2,"43.6000000000","High","APC Composite Day"
"Fall 2019","Bus","201","Weekday",1,1,"31.0800000000","High","APC Composite Day"
"Fall 2019","Bus","201","Weekday",1,6,"21.8400000000","High","APC Composite Day"
"Fall 2019","Bus","201","Weekday",1,7,"13.0000000000","High","APC Composite Day"
"Fall 2019","Bus","201","Weekday",1,3,"43.6400000000","High","APC Composite Day"
"Fall 2019","Bus","201","Weekday",1,4,"21.1500000000","High","APC Composite Day"
"Fall 2019","Bus","201","Weekday",1,8,"1.7000000000","High","APC Composite Day"
"Fall 2019","Bus","201","Weekday",1,5,"20.0800000000","High","APC Composite Day"
"Fall 2019","Bus","201","Weekday",1,0,"9.9000000000","High","APC Composite Day"
"Fall 2019","Bus","202","Weekday",0,2,"17.9400000000","High","APC Composite Day"
"Fall 2019","Bus","202","Weekday",0,1,"9.6000000000","High","APC Composite Day"
"Fall 2019","Bus","202","Weekday",0,6,"11.0000000000","High","APC Composite Day"
"Fall 2019","Bus","202","Weekday",0,3,"42.2600000000","High","APC Composite Day"
"Fall 2019","Bus","202","Weekday",0,4,"53.3700000000","High","APC Composite Day"
"Fall 2019","Bus","202","Weekday",0,5,"73.7000000000","High","APC Composite Day"
"Fall 2019","Bus","202","Weekday",0,0,"0.3000000000","High","APC Composite Day"
"Fall 2019","Bus","202","Weekday",1,2,"47.0800000000","High","APC Composite Day"
"Fall 2019","Bus","202","Weekday",1,1,"36.5000000000","High","APC Composite Day"
"Fall 2019","Bus","202","Weekday",1,6,"3.9000000000","High","APC Composite Day"
"Fall 2019","Bus","202","Weekday",1,3,"51.1400000000","High","APC Composite Day"
"Fall 2019","Bus","202","Weekday",1,4,"47.3000000000","High","APC Composite Day"
"Fall 2019","Bus","202","Weekday",1,5,"38.5000000000","High","APC Composite Day"
"Fall 2019","Bus","202","Weekday",1,0,"4.9000000000","High","APC Composite Day"
"Fall 2019","Bus","210","Weekday",0,2,"36.6000000000","High","APC Composite Day"
"Fall 2019","Bus","210","Weekday",0,1,"39.5000000000","High","APC Composite Day"
"Fall 2019","Bus","210","Weekday",0,6,"11.2000000000","High","APC Composite Day"
"Fall 2019","Bus","210","Weekday",0,3,"53.6400000000","High","APC Composite Day"
"Fall 2019","Bus","210","Weekday",0,4,"42.3000000000","High","APC Composite Day"
"Fall 2019","Bus","210","Weekday",0,8,"5.3000000000","High","APC Composite Day"
"Fall 2019","Bus","210","Weekday",0,5,"105.6000000000","High","APC Composite Day"
"Fall 2019","Bus","210","Weekday",0,0,"4.2000000000","High","APC Composite Day"
"Fall 2019","Bus","210","Weekday",1,2,"77.6800000000","High","APC Composite Day"
"Fall 2019","Bus","210","Weekday",1,1,"37.9000000000","High","APC Composite Day"
"Fall 2019","Bus","210","Weekday",1,3,"62.8400000000","High","APC Composite Day"
"Fall 2019","Bus","210","Weekday",1,4,"87.1600000000","High","APC Composite Day"
"Fall 2019","Bus","210","Weekday",1,5,"70.6600000000","High","APC Composite Day"
"Fall 2019","Bus","210","Weekday",1,0,"13.5000000000","High","APC Composite Day"
"Fall 2019","Bus","211","Weekday",0,2,"178.5000000000","High","APC Composite Day"
"Fall 2019","Bus","211","Weekday",0,1,"34.6000000000","High","APC Composite Day"
"Fall 2019","Bus","211","Weekday",0,6,"13.9000000000","High","APC Composite Day"
"Fall 2019","Bus","211","Weekday",0,3,"62.5000000000","High","APC Composite Day"
"Fall 2019","Bus","211","Weekday",0,4,"40.5300000000","High","APC Composite Day"
"Fall 2019","Bus","211","Weekday",0,5,"42.8400000000","High","APC Composite Day"
"Fall 2019","Bus","211","Weekday",0,0,"22.7000000000","High","APC Composite Day"
"Fall 2019","Bus","211","Weekday",1,2,"57.6000000000","High","APC Composite Day"
"Fall 2019","Bus","211","Weekday",1,1,"30.0000000000","High","APC Composite Day"
"Fall 2019","Bus","211","Weekday",1,6,"27.1000000000","High","APC Composite Day"
"Fall 2019","Bus","211","Weekday",1,3,"45.9200000000","High","APC Composite Day"
"Fall 2019","Bus","211","Weekday",1,4,"115.0400000000","High","APC Composite Day"
"Fall 2019","Bus","211","Weekday",1,5,"82.4400000000","High","APC Composite Day"
"Fall 2019","Bus","212","Weekday",0,2,"33.9600000000","High","APC Composite Day"
"Fall 2019","Bus","212","Weekday",0,1,"8.1000000000","High","APC Composite Day"
"Fall 2019","Bus","212","Weekday",0,6,"5.8000000000","High","APC Composite Day"
"Fall 2019","Bus","212","Weekday",0,4,"31.9000000000","High","APC Composite Day"
"Fall 2019","Bus","212","Weekday",0,5,"27.2000000000","High","APC Composite Day"
"Fall 2019","Bus","212","Weekday",1,2,"51.9000000000","High","APC Composite Day"
"Fall 2019","Bus","212","Weekday",1,1,"20.0000000000","High","APC Composite Day"
"Fall 2019","Bus","212","Weekday",1,6,"4.6000000000","High","APC Composite Day"
"Fall 2019","Bus","212","Weekday",1,4,"14.7000000000","High","APC Composite Day"
"Fall 2019","Bus","212","Weekday",1,5,"12.7000000000","High","APC Composite Day"
"Fall 2019","Bus","214","Weekday",0,2,"106.1000000000","High","APC Composite Day"
"Fall 2019","Bus","214","Weekday",0,1,"33.4000000000","High","APC Composite Day"
"Fall 2019","Bus","214","Weekday",0,3,"149.6000000000","High","APC Composite Day"
"Fall 2019","Bus","214","Weekday",0,4,"246.8700000000","High","APC Composite Day"
"Fall 2019","Bus","214","Weekday",0,5,"190.2400000000","High","APC Composite Day"
"Fall 2019","Bus","214","Weekday",1,2,"254.5000000000","High","APC Composite Day"
"Fall 2019","Bus","214","Weekday",1,1,"24.8000000000","High","APC Composite Day"
"Fall 2019","Bus","214","Weekday",1,6,"2.8000000000","High","APC Composite Day"
"Fall 2019","Bus","214","Weekday",1,3,"89.8800000000","High","APC Composite Day"
"Fall 2019","Bus","214","Weekday",1,4,"55.7500000000","High","APC Composite Day"
"Fall 2019","Bus","214","Weekday",1,5,"39.4400000000","High","APC Composite Day"
"Fall 2019","Bus","215","Weekday",0,2,"143.6800000000","High","APC Composite Day"
"Fall 2019","Bus","215","Weekday",0,1,"125.0000000000","High","APC Composite Day"
"Fall 2019","Bus","215","Weekday",0,6,"58.1000000000","High","APC Composite Day"
"Fall 2019","Bus","215","Weekday",0,7,"15.3000000000","High","APC Composite Day"
"Fall 2019","Bus","215","Weekday",0,3,"153.1600000000","High","APC Composite Day"
"Fall 2019","Bus","215","Weekday",0,4,"99.7600000000","High","APC Composite Day"
"Fall 2019","Bus","215","Weekday",0,5,"104.9000000000","High","APC Composite Day"
"Fall 2019","Bus","215","Weekday",0,0,"22.4000000000","High","APC Composite Day"
"Fall 2019","Bus","215","Weekday",1,2,"86.8800000000","High","APC Composite Day"
"Fall 2019","Bus","215","Weekday",1,1,"57.5000000000","High","APC Composite Day"
"Fall 2019","Bus","215","Weekday",1,6,"88.2800000000","High","APC Composite Day"
"Fall 2019","Bus","215","Weekday",1,7,"33.7000000000","High","APC Composite Day"
"Fall 2019","Bus","215","Weekday",1,3,"138.2500000000","High","APC Composite Day"
"Fall 2019","Bus","215","Weekday",1,4,"170.3800000000","High","APC Composite Day"
"Fall 2019","Bus","215","Weekday",1,5,"170.4000000000","High","APC Composite Day"
"Fall 2019","Bus","215","Weekday",1,0,"51.1000000000","High","APC Composite Day"
"Fall 2019","Bus","216","Weekday",0,2,"28.6200000000","High","APC Composite Day"
"Fall 2019","Bus","216","Weekday",0,1,"18.3500000000","High","APC Composite Day"
"Fall 2019","Bus","216","Weekday",0,6,"113.9600000000","High","APC Composite Day"
"Fall 2019","Bus","216","Weekday",0,7,"38.5000000000","High","APC Composite Day"
"Fall 2019","Bus","216","Weekday",0,3,"54.8100000000","High","APC Composite Day"
"Fall 2019","Bus","216","Weekday",0,4,"162.4200000000","High","APC Composite Day"
"Fall 2019","Bus","216","Weekday",0,8,"14.3000000000","High","APC Composite Day"
"Fall 2019","Bus","216","Weekday",0,5,"164.1500000000","High","APC Composite Day"
"Fall 2019","Bus","216","Weekday",0,0,"49.8000000000","High","APC Composite Day"
"Fall 2019","Bus","216","Weekday",1,2,"159.0300000000","High","APC Composite Day"
"Fall 2019","Bus","216","Weekday",1,1,"89.1000000000","High","APC Composite Day"
"Fall 2019","Bus","216","Weekday",1,6,"11.9000000000","High","APC Composite Day"
"Fall 2019","Bus","216","Weekday",1,7,"4.5000000000","High","APC Composite Day"
"Fall 2019","Bus","216","Weekday",1,3,"69.7500000000","High","APC Composite Day"
"Fall 2019","Bus","216","Weekday",1,4,"28.5000000000","High","APC Composite Day"
"Fall 2019","Bus","216","Weekday",1,8,"1.1000000000","High","APC Composite Day"
"Fall 2019","Bus","216","Weekday",1,5,"23.3600000000","High","APC Composite Day"
"Fall 2019","Bus","216","Weekday",1,0,"39.7000000000","High","APC Composite Day"
"Fall 2019","Bus","217","Weekday",0,2,"114.5000000000","High","APC Composite Day"
"Fall 2019","Bus","217","Weekday",0,4,"11.8000000000","High","APC Composite Day"
"Fall 2019","Bus","217","Weekday",0,5,"8.5000000000","High","APC Composite Day"
"Fall 2019","Bus","217","Weekday",1,1,"29.3000000000","High","APC Composite Day"
"Fall 2019","Bus","217","Weekday",1,4,"71.8000000000","High","APC Composite Day"
"Fall 2019","Bus","217","Weekday",1,5,"10.6000000000","High","APC Composite Day"
"Fall 2019","Bus","220","Weekday",0,2,"94.2000000000","High","APC Composite Day"
"Fall 2019","Bus","220","Weekday",0,1,"49.4000000000","High","APC Composite Day"
"Fall 2019","Bus","220","Weekday",0,6,"109.1200000000","High","APC Composite Day"
"Fall 2019","Bus","220","Weekday",0,7,"20.8000000000","High","APC Composite Day"
"Fall 2019","Bus","220","Weekday",0,3,"135.4500000000","High","APC Composite Day"
"Fall 2019","Bus","220","Weekday",0,4,"183.1000000000","High","APC Composite Day"
"Fall 2019","Bus","220","Weekday",0,8,"6.2000000000","High","APC Composite Day"
"Fall 2019","Bus","220","Weekday",0,5,"260.4800000000","High","APC Composite Day"
"Fall 2019","Bus","220","Weekday",0,0,"10.5300000000","High","APC Composite Day"
"Fall 2019","Bus","220","Weekday",1,2,"207.5000000000","High","APC Composite Day"
"Fall 2019","Bus","220","Weekday",1,1,"134.9000000000","High","APC Composite Day"
"Fall 2019","Bus","220","Weekday",1,6,"51.3300000000","High","APC Composite Day"
"Fall 2019","Bus","220","Weekday",1,7,"40.5900000000","High","APC Composite Day"
"Fall 2019","Bus","220","Weekday",1,3,"162.3100000000","High","APC Composite Day"
"Fall 2019","Bus","220","Weekday",1,4,"94.8000000000","High","APC Composite Day"
"Fall 2019","Bus","220","Weekday",1,8,"1.4000000000","High","APC Composite Day"
"Fall 2019","Bus","220","Weekday",1,5,"103.4100000000","High","APC Composite Day"
"Fall 2019","Bus","220","Weekday",1,0,"37.5000000000","High","APC Composite Day"
"Fall 2019","Bus","221","Weekday",0,2,"2.7000000000","High","APC Composite Day"
"Fall 2019","Bus","221","Weekday",0,1,"3.1000000000","High","APC Composite Day"
"Fall 2019","Bus","221","Weekday",0,4,"15.4000000000","High","APC Composite Day"
"Fall 2019","Bus","221","Weekday",0,5,"25.1000000000","High","APC Composite Day"
"Fall 2019","Bus","221","Weekday",1,2,"51.3000000000","High","APC Composite Day"
"Fall 2019","Bus","221","Weekday",1,4,"7.6000000000","High","APC Composite Day"
"Fall 2019","Bus","221","Weekday",1,5,"1.7000000000","High","APC Composite Day"
"Fall 2019","Bus","222","Weekday",0,2,"52.0500000000","High","APC Composite Day"
"Fall 2019","Bus","222","Weekday",0,1,"33.8000000000","High","APC Composite Day"
"Fall 2019","Bus","222","Weekday",0,6,"114.7000000000","High","APC Composite Day"
"Fall 2019","Bus","222","Weekday",0,7,"43.1000000000","High","APC Composite Day"
"Fall 2019","Bus","222","Weekday",0,3,"112.4200000000","High","APC Composite Day"
"Fall 2019","Bus","222","Weekday",0,4,"111.6400000000","High","APC Composite Day"
"Fall 2019","Bus","222","Weekday",0,8,"13.8000000000","High","APC Composite Day"
"Fall 2019","Bus","222","Weekday",0,5,"277.9200000000","High","APC Composite Day"
"Fall 2019","Bus","222","Weekday",0,0,"10.8000000000","High","APC Composite Day"
"Fall 2019","Bus","222","Weekday",1,2,"199.8500000000","High","APC Composite Day"
"Fall 2019","Bus","222","Weekday",1,1,"113.0000000000","High","APC Composite Day"
"Fall 2019","Bus","222","Weekday",1,6,"24.8700000000","High","APC Composite Day"
"Fall 2019","Bus","222","Weekday",1,7,"5.6000000000","High","APC Composite Day"
"Fall 2019","Bus","222","Weekday",1,3,"141.4200000000","High","APC Composite Day"
"Fall 2019","Bus","222","Weekday",1,4,"74.7700000000","High","APC Composite Day"
"Fall 2019","Bus","222","Weekday",1,8,"0.7000000000","High","APC Composite Day"
"Fall 2019","Bus","222","Weekday",1,5,"52.4800000000","High","APC Composite Day"
"Fall 2019","Bus","222","Weekday",1,0,"48.2000000000","High","APC Composite Day"
"Fall 2019","Bus","225","Weekday",0,2,"106.4400000000","High","APC Composite Day"
"Fall 2019","Bus","225","Weekday",0,1,"59.2200000000","High","APC Composite Day"
"Fall 2019","Bus","225","Weekday",0,6,"224.6800000000","High","APC Composite Day"
"Fall 2019","Bus","225","Weekday",0,7,"35.4000000000","High","APC Composite Day"
"Fall 2019","Bus","225","Weekday",0,3,"202.3100000000","High","APC Composite Day"
"Fall 2019","Bus","225","Weekday",0,4,"275.2400000000","High","APC Composite Day"
"Fall 2019","Bus","225","Weekday",0,5,"536.6100000000","High","APC Composite Day"
"Fall 2019","Bus","225","Weekday",0,0,"24.1000000000","High","APC Composite Day"
"Fall 2019","Bus","225","Weekday",1,2,"449.7000000000","High","APC Composite Day"
"Fall 2019","Bus","225","Weekday",1,1,"199.8000000000","High","APC Composite Day"
"Fall 2019","Bus","225","Weekday",1,6,"56.3600000000","High","APC Composite Day"
"Fall 2019","Bus","225","Weekday",1,7,"14.6000000000","High","APC Composite Day"
"Fall 2019","Bus","225","Weekday",1,3,"249.3200000000","High","APC Composite Day"
"Fall 2019","Bus","225","Weekday",1,4,"122.7200000000","High","APC Composite Day"
"Fall 2019","Bus","225","Weekday",1,5,"128.9300000000","High","APC Composite Day"
"Fall 2019","Bus","225","Weekday",1,0,"65.0000000000","High","APC Composite Day"
"Fall 2019","Bus","230","Weekday",0,2,"57.4500000000","High","APC Composite Day"
"Fall 2019","Bus","230","Weekday",0,1,"39.7000000000","High","APC Composite Day"
"Fall 2019","Bus","230","Weekday",0,6,"106.2400000000","High","APC Composite Day"
"Fall 2019","Bus","230","Weekday",0,7,"17.3000000000","High","APC Composite Day"
"Fall 2019","Bus","230","Weekday",0,3,"99.3000000000","High","APC Composite Day"
"Fall 2019","Bus","230","Weekday",0,4,"111.0000000000","High","APC Composite Day"
"Fall 2019","Bus","230","Weekday",0,5,"231.6000000000","High","APC Composite Day"
"Fall 2019","Bus","230","Weekday",0,0,"17.2800000000","High","APC Composite Day"
"Fall 2019","Bus","230","Weekday",1,2,"169.7000000000","High","APC Composite Day"
"Fall 2019","Bus","230","Weekday",1,1,"131.8800000000","High","APC Composite Day"
"Fall 2019","Bus","230","Weekday",1,6,"39.2000000000","High","APC Composite Day"
"Fall 2019","Bus","230","Weekday",1,7,"9.8000000000","High","APC Composite Day"
"Fall 2019","Bus","230","Weekday",1,3,"133.3600000000","High","APC Composite Day"
"Fall 2019","Bus","230","Weekday",1,4,"49.2000000000","High","APC Composite Day"
"Fall 2019","Bus","230","Weekday",1,5,"79.7000000000","High","APC Composite Day"
"Fall 2019","Bus","230","Weekday",1,0,"67.5000000000","High","APC Composite Day"
"Fall 2019","Bus","236","Weekday",0,2,"41.5000000000","High","APC Composite Day"
"Fall 2019","Bus","236","Weekday",0,1,"21.9000000000","High","APC Composite Day"
"Fall 2019","Bus","236","Weekday",0,6,"23.9000000000","High","APC Composite Day"
"Fall 2019","Bus","236","Weekday",0,3,"68.6800000000","High","APC Composite Day"
"Fall 2019","Bus","236","Weekday",0,4,"84.5400000000","High","APC Composite Day"
"Fall 2019","Bus","236","Weekday",0,5,"64.9800000000","High","APC Composite Day"
"Fall 2019","Bus","236","Weekday",1,2,"34.3000000000","High","APC Composite Day"
"Fall 2019","Bus","236","Weekday",1,6,"17.7000000000","High","APC Composite Day"
"Fall 2019","Bus","236","Weekday",1,3,"43.7000000000","High","APC Composite Day"
"Fall 2019","Bus","236","Weekday",1,4,"30.1000000000","High","APC Composite Day"
"Fall 2019","Bus","236","Weekday",1,5,"60.7200000000","High","APC Composite Day"
"Fall 2019","Bus","238","Weekday",0,2,"118.0000000000","High","APC Composite Day"
"Fall 2019","Bus","238","Weekday",0,1,"44.9000000000","High","APC Composite Day"
"Fall 2019","Bus","238","Weekday",0,6,"84.4000000000","High","APC Composite Day"
"Fall 2019","Bus","238","Weekday",0,7,"22.1000000000","High","APC Composite Day"
"Fall 2019","Bus","238","Weekday",0,3,"99.0000000000","High","APC Composite Day"
"Fall 2019","Bus","238","Weekday",0,4,"154.5900000000","High","APC Composite Day"
"Fall 2019","Bus","238","Weekday",0,5,"145.0500000000","High","APC Composite Day"
"Fall 2019","Bus","238","Weekday",0,0,"14.4000000000","High","APC Composite Day"
"Fall 2019","Bus","238","Weekday",1,2,"183.8000000000","High","APC Composite Day"
"Fall 2019","Bus","238","Weekday",1,1,"102.6000000000","High","APC Composite Day"
"Fall 2019","Bus","238","Weekday",1,6,"88.0500000000","High","APC Composite Day"
"Fall 2019","Bus","238","Weekday",1,7,"9.1000000000","High","APC Composite Day"
"Fall 2019","Bus","238","Weekday",1,3,"127.7000000000","High","APC Composite Day"
"Fall 2019","Bus","238","Weekday",1,4,"136.5900000000","High","APC Composite Day"
"Fall 2019","Bus","238","Weekday",1,5,"61.1000000000","High","APC Composite Day"
"Fall 2019","Bus","238","Weekday",1,0,"43.4000000000","High","APC Composite Day"
"Fall 2019","Bus","240","Weekday",0,2,"125.5400000000","High","APC Composite Day"
"Fall 2019","Bus","240","Weekday",0,1,"85.3000000000","High","APC Composite Day"
"Fall 2019","Bus","240","Weekday",0,6,"195.0200000000","High","APC Composite Day"
"Fall 2019","Bus","240","Weekday",0,7,"61.5000000000","High","APC Composite Day"
"Fall 2019","Bus","240","Weekday",0,3,"171.0800000000","High","APC Composite Day"
"Fall 2019","Bus","240","Weekday",0,4,"179.0300000000","High","APC Composite Day"
"Fall 2019","Bus","240","Weekday",0,8,"22.2000000000","High","APC Composite Day"
"Fall 2019","Bus","240","Weekday",0,5,"370.8800000000","High","APC Composite Day"
"Fall 2019","Bus","240","Weekday",0,0,"14.8000000000","High","APC Composite Day"
"Fall 2019","Bus","240","Weekday",1,2,"199.2300000000","High","APC Composite Day"
"Fall 2019","Bus","240","Weekday",1,1,"214.3500000000","High","APC Composite Day"
"Fall 2019","Bus","240","Weekday",1,6,"102.5200000000","High","APC Composite Day"
"Fall 2019","Bus","240","Weekday",1,7,"8.6000000000","High","APC Composite Day"
"Fall 2019","Bus","240","Weekday",1,3,"240.9200000000","High","APC Composite Day"
"Fall 2019","Bus","240","Weekday",1,4,"207.1200000000","High","APC Composite Day"
"Fall 2019","Bus","240","Weekday",1,8,"2.6000000000","High","APC Composite Day"
"Fall 2019","Bus","240","Weekday",1,5,"116.9700000000","High","APC Composite Day"
"Fall 2019","Bus","240","Weekday",1,0,"203.9000000000","High","APC Composite Day"
"Fall 2019","Bus","245","Weekday",0,2,"62.9000000000","High","APC Composite Day"
"Fall 2019","Bus","245","Weekday",0,1,"37.3000000000","High","APC Composite Day"
"Fall 2019","Bus","245","Weekday",0,6,"11.1000000000","High","APC Composite Day"
"Fall 2019","Bus","245","Weekday",0,3,"54.4000000000","High","APC Composite Day"
"Fall 2019","Bus","245","Weekday",0,4,"19.7000000000","High","APC Composite Day"
"Fall 2019","Bus","245","Weekday",0,5,"26.5000000000","High","APC Composite Day"
"Fall 2019","Bus","245","Weekday",1,2,"16.6000000000","High","APC Composite Day"
"Fall 2019","Bus","245","Weekday",1,1,"16.7000000000","High","APC Composite Day"
"Fall 2019","Bus","245","Weekday",1,6,"13.4000000000","High","APC Composite Day"
"Fall 2019","Bus","245","Weekday",1,3,"39.0400000000","High","APC Composite Day"
"Fall 2019","Bus","245","Weekday",1,4,"54.0000000000","High","APC Composite Day"
"Fall 2019","Bus","245","Weekday",1,5,"112.2400000000","High","APC Composite Day"
"Fall 2019","Bus","325","Weekday",0,2,"6.9200000000","High","APC Composite Day"
"Fall 2019","Bus","325","Weekday",0,1,"1.2000000000","High","APC Composite Day"
"Fall 2019","Bus","325","Weekday",0,6,"19.0000000000","High","APC Composite Day"
"Fall 2019","Bus","325","Weekday",0,4,"9.7000000000","High","APC Composite Day"
"Fall 2019","Bus","325","Weekday",0,5,"132.0400000000","High","APC Composite Day"
"Fall 2019","Bus","325","Weekday",1,2,"134.4000000000","High","APC Composite Day"
"Fall 2019","Bus","325","Weekday",1,1,"19.5000000000","High","APC Composite Day"
"Fall 2019","Bus","325","Weekday",1,3,"11.0000000000","High","APC Composite Day"
"Fall 2019","Bus","325","Weekday",1,5,"11.5000000000","High","APC Composite Day"
"Fall 2019","Bus","326","Weekday",0,2,"13.9300000000","High","APC Composite Day"
"Fall 2019","Bus","326","Weekday",0,1,"4.2000000000","High","APC Composite Day"
"Fall 2019","Bus","326","Weekday",0,6,"24.4000000000","High","APC Composite Day"
"Fall 2019","Bus","326","Weekday",0,4,"12.8000000000","High","APC Composite Day"
"Fall 2019","Bus","326","Weekday",0,5,"146.4400000000","High","APC Composite Day"
"Fall 2019","Bus","326","Weekday",1,2,"169.3300000000","High","APC Composite Day"
"Fall 2019","Bus","326","Weekday",1,1,"31.8000000000","High","APC Composite Day"
"Fall 2019","Bus","326","Weekday",1,3,"17.0000000000","High","APC Composite Day"
"Fall 2019","Bus","326","Weekday",1,5,"18.0000000000","High","APC Composite Day"
"Fall 2019","Bus","350","Weekday",0,2,"144.6000000000","High","APC Composite Day"
"Fall 2019","Bus","350","Weekday",0,1,"89.5200000000","High","APC Composite Day"
"Fall 2019","Bus","350","Weekday",0,6,"68.7600000000","High","APC Composite Day"
"Fall 2019","Bus","350","Weekday",0,7,"8.6000000000","High","APC Composite Day"
"Fall 2019","Bus","350","Weekday",0,3,"134.0000000000","High","APC Composite Day"
